"gene","logFC","logCPM","F","PValue","FDR","significance"
"CERS5",0.491393856529551,2.79181153215269,2.3130273714051,0.150267065759333,0.275875281716833,"Not significant"
"C10orf10",0.399470461186995,4.52211266924004,2.33558014316203,0.15028811621031,0.275875281716833,"Not significant"
"TANGO2",0.565174536786272,2.35536274244809,2.30281138868307,0.150596238221646,0.276400140688895,"Not significant"
"FAM172A",-0.337407564030796,3.15009114699668,2.3100569303384,0.150819875494009,0.276769806885778,"Not significant"
"SRGAP1",-0.381243239884258,3.95993561014536,2.30681604744133,0.151020126058229,0.277087346816517,"Not significant"
"EIF3E",0.36277613786481,8.77508599103636,2.32857689020639,0.151037413489964,0.277087346816517,"Not significant"
"HSPA14",0.40500894251892,4.36693439822738,2.32436286715066,0.151099015466933,0.277159528591798,"Not significant"
"UNG",-0.362566896230989,4.75742903850953,2.32717855975361,0.151193161245288,0.277291375108627,"Not significant"
"RRAGC",-0.39520746065865,4.39583704897112,2.31166469077686,0.151248268226518,0.27735159537989,"Not significant"
"RAB3GAP1",-0.305948741878731,3.82775028999914,2.31572182647068,0.151273343183023,0.277356734784775,"Not significant"
"IQCE",0.399052044546446,3.62202055353377,2.30267262989295,0.151471958520929,0.277680008753295,"Not significant"
"COPS7B",0.377785337354392,3.88073068268136,2.32071281205331,0.151536556918488,0.277757542435374,"Not significant"
"PSTK",0.569681812954133,2.23517090512148,2.27806841984934,0.151625297229085,0.27787929748253,"Not significant"
"SNRK",-0.537383270860555,3.32629202490064,2.30347840259574,0.151688394737417,0.277954028791209,"Not significant"
"SYTL3",-0.960811357447173,0.529631650684041,2.27853651589631,0.151778763597162,0.278078702821165,"Not significant"
"PREP",-0.385565649630101,5.06720650423724,2.31803475996174,0.151935722193551,0.278325323400455,"Not significant"
"CD2BP2",0.250868131802707,5.06094168676762,2.31674801875598,0.152009684349727,0.278419855744544,"Not significant"
"CYP2R1",0.55075752028864,2.35049034528686,2.27873365211955,0.152051941101006,0.278456297431003,"Not significant"
"NBN",0.473336281926584,3.96599616362759,2.31378286004662,0.152153280047637,0.278570744293309,"Not significant"
"ZSCAN16-AS1",-0.572805627588957,2.90539647172322,2.30635678183492,0.152165343591903,0.278570744293309,"Not significant"
"CNBD2",0.417258724472782,3.78651743420196,2.29497668392155,0.152182049100958,0.278570744293309,"Not significant"
"ARID3B",0.506758365386213,2.48392973127788,2.29048079152862,0.152203914251319,0.278570744293309,"Not significant"
"TRIM52",-0.566373130251979,2.08637693436627,2.29182986366895,0.152236387215786,0.278589232916706,"Not significant"
"METTL21A",-0.412326772548556,4.50598484169943,2.30827085976402,0.152318662092028,0.278698839117253,"Not significant"
"PPP1CA",0.267305294526768,7.44259626575893,2.31201262235208,0.152391965205535,0.278791999809685,"Not significant"
"UFC1",0.25275518472579,7.35131129365172,2.31135128179339,0.152450557020079,0.278858223644396,"Not significant"
"PRKCH",-0.682462895669883,1.24751963325191,2.28169848050801,0.152481920670013,0.27887463035742,"Not significant"
"AHCYL1",-0.323218678412826,5.46345319111866,2.31072258543481,0.152519878381671,0.278903090379874,"Not significant"
"TMEM80",-0.458362881508297,3.5499647596701,2.30181759989137,0.152649474166842,0.279099089972058,"Not significant"
"KBTBD7",-0.469461809459507,2.94361436534136,2.30808679413866,0.152703101262172,0.279156153848771,"Not significant"
"AARSD1",-0.473698114352305,2.81377367348821,2.30151928002186,0.152771901032118,0.279219426975419,"Not significant"
"UBE2G1",-0.262707477044006,4.71819751062177,2.30683993056007,0.152782556445074,0.279219426975419,"Not significant"
"TEX261",0.290070553354291,3.69963278637412,2.30173087386357,0.152858554802284,0.27931732691898,"Not significant"
"CCDC85C",-0.444142474756769,2.73923000343078,2.29289899143567,0.15288947180647,0.279332833392895,"Not significant"
"ATR",0.415658645985056,2.35974312108369,2.26714556837664,0.152948790742401,0.279400218734799,"Not significant"
"YOD1",-0.395886341755826,3.97390818513305,2.28661481540425,0.153073805509825,0.279587577004085,"Not significant"
"MCM8",0.50830207073603,2.46822568687712,2.26802792306579,0.153104135429623,0.279601964878295,"Not significant"
"THAP5",0.521499294571307,3.15191403460947,2.27624481665811,0.153181959980386,0.279703071500843,"Not significant"
"VAV2",0.474059462205096,3.09983132559776,2.2761516429739,0.153265629733476,0.279784105552733,"Not significant"
"RNF208",0.78099533488778,1.80878994023811,2.23178812147881,0.153271273434574,0.279784105552733,"Not significant"
"FLRT3",0.816795227076823,0.978656348342573,2.26917204243758,0.153400278885489,0.279954070530803,"Not significant"
"CYP39A1",0.93551115512874,1.49410063200149,2.24178412898367,0.153409345322589,0.279954070530803,"Not significant"
"OTUB1",0.338582665538564,5.66003152088802,2.29686087074338,0.153664405107037,0.280378437626071,"Not significant"
"ELP5",-0.490741874581966,4.85445215104688,2.29630575708165,0.153687118502485,0.28037879969403,"Not significant"
"RBX1",0.266722553614827,7.29964010216783,2.2959992840056,0.153711543725987,0.280382284168701,"Not significant"
"C7orf49",0.477576617789514,3.25801932212595,2.27241697833027,0.153810409767649,0.280521533807342,"Not significant"
"SEMA3G",-1.32577917381989,-0.234386332914902,2.20981588379153,0.153839918377055,0.280534266151627,"Not significant"
"ZBTB2",-0.438349357254663,3.16549479438161,2.2760901036581,0.153964469082179,0.280690075500458,"Not significant"
"AC245100.1",0.549988939119917,2.46039765369837,2.2536864145664,0.15399942563704,0.280690075500458,"Not significant"
"C7orf43",-0.575784174020634,2.51161929081457,2.27032746192458,0.154000896066363,0.280690075500458,"Not significant"
"ZNF768",-0.417089575031221,3.93088570125075,2.28245646990242,0.154033964654037,0.280690075500458,"Not significant"
"RPS20",0.24060944718071,11.3098684555472,2.29194356108855,0.154038061187676,0.280690075500458,"Not significant"
"ZDHHC1",-0.435532904534713,2.8598169818987,2.27145166907443,0.154072591276467,0.280711920872838,"Not significant"
"MINA",0.34910129384871,3.74993507760048,2.28303047314448,0.154141488794792,0.28074840014714,"Not significant"
"FHIT",-0.353904640588291,3.69117259144387,2.28453895099764,0.154152987750919,0.28074840014714,"Not significant"
"DFNB31",-0.641411281782397,2.53817667935464,2.26993013015167,0.154160247346514,0.28074840014714,"Not significant"
"MSMB",-2.01245283910079,0.476558361636201,2.25641598530274,0.154282808166753,0.280930517634241,"Not significant"
"GPM6B",-1.13337495247718,1.45134361435028,2.29552297713736,0.154774335869117,0.281784328154694,"Not significant"
"ZNF18",-0.699101774447574,1.20670388603994,2.23732947208832,0.154955830788003,0.282073521532378,"Not significant"
"ZNF623",0.652911753890138,2.06006572827456,2.24900002874189,0.155001821537826,0.282116001696953,"Not significant"
"SOD2",0.409245957191085,7.3592089995908,2.2797525786479,0.155065325604625,0.282190340458045,"Not significant"
"HIST1H2BC",-0.716685069197839,2.54609953245909,2.27516242097849,0.155096127007622,0.282205153364395,"Not significant"
"C2CD3",-0.590202022104939,1.71642317257836,2.25053887949872,0.155157120209211,0.282249907035635,"Not significant"
"IFT172",0.307634811858322,5.76361916268131,2.27883258075543,0.155166053446235,0.282249907035635,"Not significant"
"COG6",0.345886712125518,3.09598116108319,2.25866319966754,0.155223204084674,0.282312627496195,"Not significant"
"RP11-119B16.2",0.62400617630936,1.95909892691784,2.21378379726297,0.155364947814312,0.282529161088146,"Not significant"
"MIA3",-0.388757300188155,4.35758969598837,2.27272965893118,0.15558267982852,0.282883794992636,"Not significant"
"LENG1",-0.396128631701522,3.97233610821875,2.26726216485102,0.15560565285539,0.282884262044988,"Not significant"
"CHMP5",0.387843967332746,6.57664214828636,2.27026002761895,0.155885373147228,0.283351416114791,"Not significant"
"LTN1",-0.444153501750446,3.20620515170903,2.25500425746059,0.156172153648089,0.283831265233457,"Not significant"
"PXYLP1",0.535830893888361,2.1877618993132,2.22549056304046,0.156437790548369,0.284272552998518,"Not significant"
"FBL",0.415918619145647,7.8823193759158,2.2631139655448,0.156460962565288,0.284273178702295,"Not significant"
"CCDC109B",0.682793547814465,3.68638015125861,2.24877843158712,0.156712895052248,0.28468937740126,"Not significant"
"SLC19A2",0.661302813938472,2.50525363059952,2.25081967330694,0.156807197928469,0.284819141744927,"Not significant"
"RDX",-0.860567365064643,3.42925334932801,2.21641078574769,0.156925795298928,0.284992989479007,"Not significant"
"TTC39A",-0.351894517225969,3.92592860540568,2.24525784811941,0.156982158049804,0.285053778680988,"Not significant"
"HRAT92",-1.21310702380459,0.734872342537122,2.21132797414672,0.157007792063921,0.285058759960929,"Not significant"
"TRMT2B",0.440268142919745,2.3727369545482,2.2308192086292,0.157042411935604,0.285080051870857,"Not significant"
"IFT46",0.486671717948824,2.47706909815352,2.22658424102692,0.157081204050058,0.285108910368077,"Not significant"
"VOPP1",0.37113316324971,4.91557413179492,2.25363651213434,0.157177807122653,0.285242674453278,"Not significant"
"EXOC3L1",0.970722705781202,1.08320996140754,2.17569709409517,0.1573194872235,0.285458192393158,"Not significant"
"MVK",0.49521646284279,3.3477257473179,2.22450860380014,0.157471383371568,0.285692181982246,"Not significant"
"FRMD4A",-0.924972986096125,1.12339863778931,2.18389821642307,0.157571188862873,0.285790176515114,"Not significant"
"EGR1",-0.469470522415621,7.88272683924967,2.24914409097571,0.157641991043207,0.285790176515114,"Not significant"
"HNRNPA0",-0.324371607234896,7.5907540428961,2.24901407536831,0.157653347284828,0.285790176515114,"Not significant"
"OSGIN1",-0.497860983072931,2.7070598694216,2.22083960956152,0.157683258307945,0.285790176515114,"Not significant"
"FAM76B",-0.449799800678051,2.51843639847761,2.22997707479362,0.157709014391609,0.285790176515114,"Not significant"
"CCDC64",0.636849943644434,1.68275874697528,2.2164412601324,0.157709575902696,0.285790176515114,"Not significant"
"WRAP53",0.472266565452118,2.36984555424614,2.22430715496768,0.157727189034097,0.285790176515114,"Not significant"
"PRUNE",0.573120696495753,1.98177445557361,2.20252268603714,0.157733505104118,0.285790176515114,"Not significant"
"SLC35F2",-0.42190936864672,3.99119427038789,2.24812843530225,0.157740322488904,0.285790176515114,"Not significant"
"MEF2A",-0.38736125193842,3.19466273611251,2.2409645025148,0.157754892264105,0.285790176515114,"Not significant"
"CDCP1",0.369305347176724,4.91547597495485,2.24693541161153,0.157781472117234,0.285796752331042,"Not significant"
"ATP10B",-0.823901237515636,5.05919657908745,2.24222042710253,0.158087041264649,0.286308598730174,"Not significant"
"CSTF2T",-0.41955091721916,2.87549200587303,2.23515083018027,0.15817580715083,0.286427704878477,"Not significant"
"KCNK15",1.44527117721485,1.31833016992713,2.19875203663831,0.158205462770315,0.286439753980625,"Not significant"
"ADIRF",-0.487190568323207,7.18649567622646,2.24100803413747,0.1583456271165,0.286621724421591,"Not significant"
"STIM1",-0.466543115028777,2.86565357264791,2.21948767720581,0.158352000644066,0.286621724421591,"Not significant"
"RP11-262H14.3",0.741641888711576,1.9499835209365,2.2134141148612,0.158411123966542,0.286687069721748,"Not significant"
"CKAP2L",0.615257572945128,1.39383528018123,2.15298037338319,0.158438504592946,0.286694957526293,"Not significant"
"PLRG1",0.401944125498375,4.31634873460999,2.23712051546734,0.158493040597124,0.286751973638818,"Not significant"
"BPTF",-0.310909006494145,5.69412173429238,2.23907510215849,0.158540239452111,0.286795700449903,"Not significant"
"RRM1",0.351038160209819,4.52877551099724,2.23634747932068,0.158593141898267,0.286849730727541,"Not significant"
"PRKX",-0.534168534273619,3.77288612548765,2.22984431495359,0.158653964054529,0.286883976997741,"Not significant"
"BSPRY",-0.260773527496674,4.61395315369482,2.23736967493815,0.15865815061298,0.286883976997741,"Not significant"
"JRK",0.726825069428812,1.33674290855322,2.18271178371596,0.158759088698071,0.287004196135022,"Not significant"
"ABCA1",-0.680907226482757,1.57015697836136,2.19286007468001,0.158770730520691,0.287004196135022,"Not significant"
"RBM15B",-0.271169914943901,4.34780195547608,2.23327715383607,0.158888623337113,0.287175620670112,"Not significant"
"WHSC1",-0.36481458674947,4.25515407074236,2.23129295927394,0.159010015503079,0.287353319265685,"Not significant"
"PTPRG",-0.358868362089579,3.24844121699626,2.23171099483724,0.15908248158008,0.287442562843403,"Not significant"
"FRG1",0.297178701187239,4.84586632425599,2.23217267720507,0.159109312906138,0.287449336083002,"Not significant"
"FNIP1",0.317305383665752,5.26907397582055,2.23079683409154,0.159208916367128,0.28758755954741,"Not significant"
"ZNF395",-0.46200154496336,3.10654451215168,2.22089535189723,0.159465697481307,0.287970743018978,"Not significant"
"CD2AP",-0.233926235877437,5.40772160372961,2.22764384406152,0.159467296543714,0.287970743018978,"Not significant"
"SYNGAP1",0.624474080302976,1.05710469727362,2.1522898287803,0.159673865729612,0.288262241055707,"Not significant"
"PRPF4B",-0.326353817188911,5.21505428874966,2.22572969755618,0.159696839221195,0.288262241055707,"Not significant"
"CDC42EP1",0.378584938547403,5.74009643441816,2.22559010849214,0.159698161169463,0.288262241055707,"Not significant"
"RAB1A",0.258627667093946,7.13345935166579,2.2228209027505,0.159916531575208,0.288614575029864,"Not significant"
"XRCC4",0.476942193821109,2.82313528102224,2.19216596950995,0.160050611627215,0.288814703172541,"Not significant"
"BAHD1",-0.499146888865297,2.25569426871718,2.20465315899031,0.160116105706756,0.288891026422229,"Not significant"
"ZSWIM5",-0.821102972113377,1.24513729513368,2.18360623055582,0.160219707602752,0.289036073993492,"Not significant"
"SS18",-0.353908224847451,3.61293401009857,2.21521177343244,0.160510099886839,0.289518000273872,"Not significant"
"PRUNE2",-1.26351819962949,2.28511902139192,2.201039063147,0.160703439844011,0.289824755449308,"Not significant"
"PARVA",0.318438429584118,4.49170277779616,2.2113463542669,0.160793629334392,0.289945419360148,"Not significant"
"RARA-AS1",0.59827734638543,2.65113444501139,2.22642160300496,0.160969182022079,0.290219954208911,"Not significant"
"WBP4",0.319820422328561,4.6403571137699,2.21025537206861,0.161060866943766,0.290303340138844,"Not significant"
"ELMOD2",0.395141066405764,3.21569113076279,2.18210894771813,0.161062055490185,0.290303340138844,"Not significant"
"AIP",0.438252449608303,4.87051693565633,2.20705401095889,0.161312881437345,0.29071335926762,"Not significant"
"EIF3G",0.28512458223324,7.45342497624813,2.20535507323043,0.161441729402441,0.290895497832884,"Not significant"
"SEMA3C",0.322497077830964,3.64812067318225,2.19563361506531,0.161460666588043,0.290895497832884,"Not significant"
"C12orf49",-0.290489995254151,5.00202894396718,2.20066902648932,0.161497177149641,0.290919188057932,"Not significant"
"GBP3",0.491079805190145,4.13964099489433,2.17873967684938,0.161561766120601,0.290953842988011,"Not significant"
"KCTD3",-0.334275308993668,3.89042501464655,2.198547502772,0.161563143360001,0.290953842988011,"Not significant"
"LARP1",0.253008281996641,5.65731943172169,2.20311320109641,0.161675105296795,0.291113372796557,"Not significant"
"CD53",-0.587347392563473,1.60477162381895,2.16821574696229,0.161728578905594,0.291150312804015,"Not significant"
"EIF2D",-0.266218534330319,4.40462307547993,2.20229104986952,0.161742380468817,0.291150312804015,"Not significant"
"TMEM185A",0.466934457352742,2.8169976760779,2.18290436681722,0.161879246135193,0.291354567440607,"Not significant"
